Fly,Strategy,Entry Date,Exit Date,Direction,Entry,Exit,PnL_ticks,PnL_EUR,Holding_days
Fly6,bollinger,2024-02-26,2024-03-05,SHORT,-0.03999999999999204,-0.045000000000001705,1.0000000000019327,12.500000000024158,8
Fly6,bollinger,2024-03-07,2024-03-12,LONG,-0.052499999999994884,-0.044999999999987494,1.500000000001478,18.750000000018474,5
Fly6,bollinger,2024-04-17,2024-05-02,SHORT,-0.030000000000001137,-0.03499999999999659,0.9999999999990905,12.499999999988631,15
Fly6,bollinger,2024-05-23,2024-05-27,SHORT,-0.025000000000005684,-0.03249999999999886,1.4999999999986358,18.749999999982947,4
Fly6,bollinger,2024-05-30,2024-06-10,SHORT,-0.022499999999993747,-0.029999999999986926,1.4999999999986358,18.749999999982947,11
Fly6,bollinger,2024-06-17,2024-06-19,LONG,-0.04000000000000625,-0.025000000000005684,3.0000000000001137,37.50000000000142,2
Fly6,bollinger,2024-08-05,2024-08-21,SHORT,-0.015000000000000568,-0.022500000000007958,1.500000000001478,18.750000000018474,16
Fly6,bollinger,2024-08-30,2024-09-18,LONG,-0.04750000000001364,-0.015000000000000568,6.500000000002615,81.25000000003268,19
Fly6,bollinger,2024-10-23,2024-11-11,SHORT,-0.015000000000000568,-0.022499999999993747,1.4999999999986358,18.749999999982947,19
Fly6,bollinger,2024-12-18,2025-01-15,SHORT,0.0,-0.0024999999999977263,0.49999999999954525,6.249999999994316,28
Fly6,bollinger,2025-02-03,2025-02-12,LONG,-0.010000000000005116,-0.002500000000011937,1.4999999999986358,18.749999999982947,9
Fly6,bollinger,2025-02-27,2025-03-05,LONG,-0.017499999999998295,-0.007499999999993179,2.000000000001023,25.00000000001279,6
Fly6,bollinger,2025-03-14,2025-03-19,LONG,-0.01999999999999602,-0.0024999999999835154,3.500000000002501,43.750000000031264,5
Fly6,bollinger,2025-04-25,2025-05-19,SHORT,-0.007499999999993179,-0.010000000000005116,0.5000000000023874,6.250000000029843,24
Fly6,bollinger,2025-05-30,2025-06-09,LONG,-0.017499999999998295,-0.010000000000005116,1.4999999999986358,18.749999999982947,10
Fly6,bollinger,2025-07-22,2025-07-25,LONG,-0.015000000000000568,-0.005000000000009663,1.999999999998181,24.999999999977263,3
Fly6,bollinger,2025-08-22,2025-09-12,LONG,-0.015000000000000568,-0.009999999999990905,1.0000000000019327,12.500000000024158,21
Fly6,bollinger,2025-09-17,2025-10-09,SHORT,1.4210854715202004e-14,-0.004999999999981242,0.9999999999990905,12.499999999988631,22
Fly6,bollinger,2025-10-14,2025-10-24,LONG,-0.00750000000000739,-0.0049999999999954525,0.5000000000023874,6.250000000029843,10
Fly6,bollinger,2025-12-04,2025-12-29,SHORT,-0.002500000000011937,0.0,-0.5000000000023874,-6.250000000029843,25
Fly6,bollinger,2026-01-20,2026-01-23,LONG,-0.004999999999981242,1.4210854715202004e-14,0.9999999999990905,12.499999999988631,3
Fly6,bollinger,2026-02-11,2026-02-20,LONG,-0.010000000000005116,-0.0049999999999954525,1.0000000000019327,12.500000000024158,9
Fly6,bollinger,2026-03-03,2026-03-18,SHORT,0.0,-0.0049999999999954525,0.9999999999990905,12.499999999988631,15
Fly6,bollinger,2026-03-20,2026-04-01,LONG,-0.030000000000001137,0.002500000000011937,6.500000000002615,81.25000000003268,12
Fly6,percentile,2024-03-26,2024-06-17,SHORT,-0.037499999999994316,-0.04000000000000625,0.5000000000023874,6.250000000029843,83
Fly6,percentile,2024-06-19,2024-08-30,SHORT,-0.025000000000005684,-0.04750000000001364,4.500000000001592,56.250000000019895,72
Fly6,percentile,2024-09-10,2024-09-18,LONG,-0.05000000000001137,-0.015000000000000568,7.00000000000216,87.500000000027,8
Fly6,percentile,2024-09-19,2025-03-18,SHORT,-0.017500000000012506,-0.022500000000007958,0.9999999999990905,12.499999999988631,180
Fly6,percentile,2025-03-19,2025-04-07,SHORT,-0.0024999999999835154,-0.022500000000007958,4.0000000000048885,50.00000000006111,19
Fly6,percentile,2025-05-12,2025-05-30,SHORT,-0.002500000000011937,-0.017499999999998295,2.9999999999972715,37.499999999965894,18
Fly6,percentile,2025-09-17,2026-02-11,SHORT,1.4210854715202004e-14,-0.010000000000005116,2.0000000000038654,25.000000000048317,147
Fly6,percentile,2026-03-03,2026-03-19,SHORT,0.0,-0.014999999999986358,2.9999999999972715,37.499999999965894,16
Fly6,percentile,2026-03-20,2026-03-27,LONG,-0.030000000000001137,-0.0049999999999954525,5.000000000001137,62.50000000001421,7
Fly6,percentile,2026-04-01,2026-04-17,SHORT,0.002500000000011937,-0.009999999999990905,2.5000000000005684,31.250000000007105,16
Fly7,zscore,2024-03-27,2024-06-04,SHORT,-0.020000000000010232,-0.022499999999993747,0.4999999999967031,6.2499999999587885,69
Fly7,zscore,2024-06-14,2024-06-19,LONG,-0.02750000000001762,-0.012499999999988631,3.000000000005798,37.500000000072475,5
Fly7,zscore,2024-07-01,2024-07-18,SHORT,-0.00750000000000739,-0.017500000000012506,2.000000000001023,25.00000000001279,17
Fly7,zscore,2024-08-02,2024-08-14,SHORT,-0.00750000000000739,-0.01500000000001478,1.500000000001478,18.750000000018474,12
Fly7,zscore,2024-09-02,2024-09-18,LONG,-0.022500000000007958,-0.010000000000005116,2.5000000000005684,31.250000000007105,16
Fly7,zscore,2024-09-20,2024-12-03,SHORT,-0.005000000000009663,-0.002500000000011937,-0.49999999999954525,-6.249999999994316,74
Fly7,zscore,2024-12-27,2025-01-30,SHORT,0.009999999999990905,0.002500000000011937,1.4999999999957936,18.74999999994742,34
Fly7,zscore,2025-02-05,2025-03-05,LONG,-0.004999999999981242,0.0024999999999977263,1.4999999999957936,18.74999999994742,28
Fly7,zscore,2025-03-13,2025-05-12,LONG,-0.007499999999993179,-0.0049999999999954525,0.49999999999954525,6.249999999994316,60
Fly7,zscore,2025-05-15,2025-06-03,SHORT,0.0,-0.009999999999990905,1.999999999998181,24.999999999977263,19
Fly7,zscore,2025-06-18,2025-08-13,SHORT,-0.002500000000011937,-0.0049999999999954525,0.4999999999967031,6.2499999999587885,56
Fly7,zscore,2025-09-05,2025-09-11,LONG,-0.00750000000000739,-0.0024999999999977263,1.0000000000019327,12.500000000024158,6
Fly7,zscore,2025-09-15,2025-10-02,SHORT,0.0024999999999835154,-0.0024999999999977263,0.9999999999962483,12.499999999953104,17
Fly7,zscore,2025-10-16,2025-10-20,LONG,-0.007499999999993179,-0.0024999999999977263,0.9999999999990905,12.499999999988631,4
Fly7,zscore,2025-12-08,2025-12-18,SHORT,0.0024999999999835154,-0.0024999999999977263,0.9999999999962483,12.499999999953104,10
Fly7,zscore,2025-12-19,2026-01-30,SHORT,0.0024999999999835154,0.0,0.4999999999967031,6.2499999999587885,42
Fly7,zscore,2026-02-16,2026-05-19,LONG,-0.005000000000009663,-0.0274999999999892,-4.499999999995907,-56.24999999994884,92
Fly7,bollinger,2024-03-07,2024-03-14,LONG,-0.052499999999994884,-0.04000000000000625,2.4999999999977263,31.24999999997158,7
Fly7,bollinger,2024-03-20,2024-04-26,SHORT,-0.025000000000005684,-0.015000000000000568,-2.000000000001023,-25.00000000001279,37
Fly7,bollinger,2024-06-05,2024-06-07,LONG,-0.025000000000019895,-0.017499999999998295,1.50000000000432,18.750000000054,2
Fly7,bollinger,2024-07-18,2024-08-01,LONG,-0.017500000000012506,-0.012499999999988631,1.0000000000047748,12.500000000059686,14
Fly7,bollinger,2024-08-02,2024-08-14,SHORT,-0.00750000000000739,-0.01500000000001478,1.500000000001478,18.750000000018474,12
Fly7,bollinger,2024-09-02,2024-09-16,LONG,-0.022500000000007958,-0.015000000000000568,1.500000000001478,18.750000000018474,14
Fly7,bollinger,2024-10-16,2024-10-17,SHORT,-0.002500000000011937,-0.00750000000000739,0.9999999999990905,12.499999999988631,1
Fly7,bollinger,2024-10-18,2024-11-12,SHORT,-0.002500000000011937,1.4210854715202004e-14,-0.5000000000052296,-6.25000000006537,25
Fly7,bollinger,2024-12-27,2025-01-20,SHORT,0.009999999999990905,0.005000000000009663,0.9999999999962483,12.499999999953104,24
Fly7,bollinger,2025-01-30,2025-02-25,LONG,0.002500000000011937,1.4210854715202004e-14,-0.49999999999954525,-6.249999999994316,26
Fly7,bollinger,2025-02-28,2025-03-05,LONG,-0.009999999999990905,0.0024999999999977263,2.4999999999977263,31.24999999997158,5
Fly7,bollinger,2025-04-03,2025-04-23,LONG,-0.012500000000002842,-0.010000000000005116,0.49999999999954525,6.249999999994316,20
Fly7,bollinger,2025-05-12,2025-05-23,SHORT,-0.0049999999999954525,-0.007499999999978968,0.4999999999967031,6.2499999999587885,11
Fly7,bollinger,2025-06-17,2025-06-18,LONG,-0.012499999999988631,-0.002500000000011937,1.9999999999953388,24.999999999941735,1
Fly7,bollinger,2025-06-19,2025-07-16,SHORT,1.4210854715202004e-14,-0.002500000000011937,0.5000000000052296,6.25000000006537,27
Fly7,bollinger,2025-08-08,2025-08-12,SHORT,0.0024999999999835154,-0.0024999999999835154,0.9999999999934062,12.499999999917577,4
Fly7,bollinger,2025-08-27,2025-08-28,LONG,-0.007499999999993179,-0.0024999999999977263,0.9999999999990905,12.499999999988631,1
Fly7,bollinger,2025-09-15,2025-10-02,SHORT,0.0024999999999835154,-0.0024999999999977263,0.9999999999962483,12.499999999953104,17
Fly7,bollinger,2025-11-20,2025-11-28,LONG,-0.005000000000009663,0.0,1.0000000000019327,12.500000000024158,8
Fly7,bollinger,2025-12-08,2025-12-18,SHORT,0.0024999999999835154,-0.0024999999999977263,0.9999999999962483,12.499999999953104,10
Fly7,bollinger,2025-12-23,2025-12-24,SHORT,0.0049999999999954525,0.0,0.9999999999990905,12.499999999988631,1
Fly7,bollinger,2026-01-23,2026-01-27,SHORT,0.009999999999976694,0.0024999999999977263,1.4999999999957936,18.74999999994742,4
Fly7,bollinger,2026-02-16,2026-02-25,LONG,-0.005000000000009663,0.0,1.0000000000019327,12.500000000024158,9
Fly7,bollinger,2026-03-09,2026-04-09,LONG,-0.007499999999993179,-0.03499999999999659,-5.500000000000682,-68.75000000000853,31
Fly7,bollinger,2026-05-04,2026-05-11,LONG,-0.04999999999999716,-0.037500000000008527,2.4999999999977263,31.24999999997158,7
Fly7,percentile,2024-03-27,2024-06-14,SHORT,-0.020000000000010232,-0.02750000000001762,1.500000000001478,18.750000000018474,79
Fly7,percentile,2024-06-19,2024-09-02,SHORT,-0.012499999999988631,-0.022500000000007958,2.0000000000038654,25.000000000048317,75
Fly7,percentile,2024-09-18,2025-03-03,SHORT,-0.010000000000005116,-0.012500000000002842,0.49999999999954525,6.249999999994316,166
Fly7,percentile,2025-12-09,2026-02-13,SHORT,0.002500000000011937,-0.002500000000011937,1.0000000000047748,12.500000000059686,66
Fly8,zscore,2024-03-26,2024-05-16,SHORT,0.0024999999999977263,-0.012500000000017053,3.000000000002956,37.50000000003695,51
Fly8,zscore,2024-09-03,2024-09-13,LONG,-0.015000000000000568,-0.007499999999978968,1.50000000000432,18.750000000054,10
Fly8,zscore,2024-09-17,2024-11-27,SHORT,-0.005000000000009663,-1.4210854715202004e-14,-0.9999999999990905,-12.499999999988631,71
Fly8,zscore,2024-12-02,2024-12-17,LONG,-0.01249999999997442,0.0049999999999954525,3.4999999999939746,43.74999999992468,15
Fly8,zscore,2025-02-28,2025-03-20,LONG,-0.00750000000000739,0.0024999999999835154,1.999999999998181,24.999999999977263,20
Fly8,zscore,2025-04-03,2025-04-08,LONG,-0.00750000000000739,1.4210854715202004e-14,1.50000000000432,18.750000000054,5
Fly8,zscore,2025-05-27,2025-06-10,LONG,-0.007499999999993179,-1.4210854715202004e-14,1.4999999999957936,18.74999999994742,14
Fly8,zscore,2025-06-24,2025-06-30,LONG,-0.00750000000000739,-0.0024999999999977263,1.0000000000019327,12.500000000024158,6
Fly8,zscore,2025-07-09,2025-07-21,SHORT,0.0,-0.0049999999999954525,0.9999999999990905,12.499999999988631,12
Fly8,zscore,2025-07-31,2025-08-05,SHORT,0.0,-0.0049999999999954525,0.9999999999990905,12.499999999988631,5
Fly8,zscore,2025-08-13,2025-08-14,SHORT,-1.4210854715202004e-14,-0.005000000000009663,0.9999999999990905,12.499999999988631,1
Fly8,zscore,2025-08-15,2025-08-28,SHORT,-1.4210854715202004e-14,-0.005000000000009663,0.9999999999990905,12.499999999988631,13
Fly8,zscore,2025-09-16,2025-09-29,SHORT,0.0024999999999835154,-0.0024999999999977263,0.9999999999962483,12.499999999953104,13
Fly8,zscore,2025-10-15,2025-10-27,LONG,-0.00750000000000739,-1.4210854715202004e-14,1.4999999999986358,18.749999999982947,12
Fly8,zscore,2025-12-08,2025-12-18,SHORT,0.002500000000011937,-0.0024999999999977263,1.0000000000019327,12.500000000024158,10
Fly8,zscore,2025-12-22,2025-12-29,SHORT,0.0024999999999977263,-0.002500000000011937,1.0000000000019327,12.500000000024158,7
Fly8,zscore,2025-12-30,2026-01-02,SHORT,0.0024999999999977263,-0.002500000000011937,1.0000000000019327,12.500000000024158,3
Fly8,zscore,2026-01-19,2026-02-04,SHORT,0.0049999999999954525,0.0,0.9999999999990905,12.499999999988631,16
Fly8,zscore,2026-02-24,2026-05-26,LONG,-0.0075000000000216005,-0.014999999999986358,-1.4999999999929514,-18.749999999911893,91
Fly8,bollinger,2024-03-01,2024-03-08,LONG,-0.029999999999986926,-0.022499999999993747,1.4999999999986358,18.749999999982947,7
Fly8,bollinger,2024-03-12,2024-04-10,SHORT,-0.012500000000017053,-0.012500000000002842,-2.8421709430404007e-12,-3.552713678800501e-11,29
Fly8,bollinger,2024-05-31,2024-06-10,LONG,-0.017499999999984084,-0.009999999999990905,1.4999999999986358,18.749999999982947,10
Fly8,bollinger,2024-09-03,2024-09-13,LONG,-0.015000000000000568,-0.007499999999978968,1.50000000000432,18.750000000054,10
Fly8,bollinger,2024-11-01,2024-11-14,SHORT,0.00750000000000739,0.0049999999999954525,0.5000000000023874,6.250000000029843,13
Fly8,bollinger,2024-12-02,2024-12-13,LONG,-0.01249999999997442,-0.0024999999999977263,1.9999999999953388,24.999999999941735,11
Fly8,bollinger,2025-02-07,2025-03-10,LONG,-0.0024999999999835154,-0.0024999999999977263,-2.8421709430404007e-12,-3.552713678800501e-11,31
Fly8,bollinger,2025-03-20,2025-04-03,SHORT,0.0024999999999835154,-0.00750000000000739,1.999999999998181,24.999999999977263,14
Fly8,bollinger,2025-05-19,2025-05-20,LONG,-0.00750000000000739,-0.0024999999999977263,1.0000000000019327,12.500000000024158,1
Fly8,bollinger,2025-06-02,2025-06-03,LONG,-0.009999999999990905,-0.005000000000009663,0.9999999999962483,12.499999999953104,1
Fly8,bollinger,2025-06-10,2025-06-19,SHORT,-1.4210854715202004e-14,-0.005000000000009663,0.9999999999990905,12.499999999988631,9
Fly8,bollinger,2025-09-16,2025-09-29,SHORT,0.0024999999999835154,-0.0024999999999977263,0.9999999999962483,12.499999999953104,13
Fly8,bollinger,2025-10-15,2025-10-23,LONG,-0.00750000000000739,-0.0024999999999835154,1.0000000000047748,12.500000000059686,8
Fly8,bollinger,2025-11-21,2025-12-01,LONG,-0.005000000000009663,1.4210854715202004e-14,1.0000000000047748,12.500000000059686,10
Fly8,bollinger,2025-12-08,2025-12-18,SHORT,0.002500000000011937,-0.0024999999999977263,1.0000000000019327,12.500000000024158,10
Fly8,bollinger,2026-01-19,2026-01-28,SHORT,0.0049999999999954525,0.0,0.9999999999990905,12.499999999988631,9
Fly8,bollinger,2026-02-10,2026-03-23,LONG,-0.0024999999999977263,-0.0049999999999954525,-0.49999999999954525,-6.249999999994316,41
Fly8,bollinger,2026-04-27,2026-05-06,LONG,-0.022500000000007958,-0.014999999999986358,1.50000000000432,18.750000000054,9
Fly8,percentile,2024-03-26,2024-05-29,SHORT,0.0024999999999977263,-0.01500000000001478,3.500000000002501,43.750000000031264,64
Fly8,percentile,2024-06-24,2024-07-03,SHORT,-0.005000000000009663,-0.012500000000017053,1.500000000001478,18.750000000018474,9
Fly8,percentile,2024-07-08,2024-07-16,SHORT,-0.004999999999981242,-0.015000000000000568,2.0000000000038654,25.000000000048317,8
Fly8,percentile,2024-09-13,2024-12-02,SHORT,-0.007499999999978968,-0.01249999999997442,0.9999999999990905,12.499999999988631,80
Fly8,percentile,2024-12-17,2025-02-25,SHORT,0.0049999999999954525,-0.0075000000000216005,2.5000000000034106,31.250000000042633,70
Fly8,percentile,2025-03-25,2025-04-03,SHORT,0.002500000000011937,-0.00750000000000739,2.0000000000038654,25.000000000048317,9
Fly8,percentile,2025-09-17,2025-09-29,SHORT,0.002500000000011937,-0.0024999999999977263,1.0000000000019327,12.500000000024158,12
Fly8,percentile,2025-10-15,2025-10-23,LONG,-0.00750000000000739,-0.0024999999999835154,1.0000000000047748,12.500000000059686,8
Fly8,percentile,2025-12-08,2025-12-29,SHORT,0.002500000000011937,-0.002500000000011937,1.0000000000047748,12.500000000059686,21
Fly8,percentile,2025-12-30,2026-01-02,SHORT,0.0024999999999977263,-0.002500000000011937,1.0000000000019327,12.500000000024158,3
Fly8,percentile,2026-01-12,2026-02-20,SHORT,0.0024999999999977263,-0.002500000000011937,1.0000000000019327,12.500000000024158,39
Fly9,zscore,2024-03-27,2024-04-10,LONG,-0.010000000000019327,0.0049999999999954525,3.000000000002956,37.50000000003695,14
Fly9,zscore,2024-04-23,2024-05-03,LONG,-0.009999999999990905,0.0024999999999977263,2.4999999999977263,31.24999999997158,10
Fly9,zscore,2024-06-05,2024-06-14,LONG,-0.015000000000000568,-0.0049999999999954525,2.000000000001023,25.00000000001279,9
Fly9,zscore,2024-09-09,2024-09-11,SHORT,0.030000000000001137,-0.00750000000000739,7.500000000001705,93.75000000002132,2
Fly9,zscore,2024-09-26,2024-10-04,SHORT,0.005000000000009663,-0.0049999999999954525,2.000000000001023,25.00000000001279,8
Fly9,zscore,2024-12-05,2024-12-09,SHORT,0.0049999999999954525,0.0,0.9999999999990905,12.499999999988631,4
Fly9,zscore,2024-12-20,2025-01-15,SHORT,0.0049999999999954525,0.0,0.9999999999990905,12.499999999988631,26
Fly9,zscore,2025-02-27,2025-03-05,LONG,-0.002500000000011937,0.005000000000009663,1.50000000000432,18.750000000054,6
Fly9,zscore,2025-03-19,2025-03-21,SHORT,0.0075000000000216005,0.0024999999999977263,1.0000000000047748,12.500000000059686,2
Fly9,zscore,2025-04-03,2025-05-05,SHORT,0.0075000000000216005,0.002500000000011937,1.0000000000019327,12.500000000024158,32
Fly9,zscore,2025-05-07,2025-05-16,SHORT,0.009999999999990905,0.0049999999999954525,0.9999999999990905,12.499999999988631,9
Fly9,zscore,2025-05-22,2025-07-02,LONG,-1.4210854715202004e-14,0.00750000000000739,1.50000000000432,18.750000000054,41
Fly9,zscore,2025-09-08,2025-09-15,LONG,-0.007499999999993179,0.0024999999999977263,1.999999999998181,24.999999999977263,7
Fly9,zscore,2025-10-14,2025-10-16,LONG,-0.0049999999999954525,0.0,0.9999999999990905,12.499999999988631,2
Fly9,zscore,2025-10-28,2025-12-05,LONG,-0.004999999999981242,-0.0024999999999977263,0.4999999999967031,6.2499999999587885,38
Fly9,zscore,2025-12-17,2026-01-29,SHORT,0.005000000000009663,-0.0024999999999977263,1.500000000001478,18.750000000018474,43
Fly9,zscore,2026-02-17,2026-04-16,LONG,-0.0049999999999954525,0.0,0.9999999999990905,12.499999999988631,58
Fly9,bollinger,2024-02-28,2024-03-01,LONG,-0.005000000000009663,0.0049999999999954525,2.000000000001023,25.00000000001279,2
Fly9,bollinger,2024-03-07,2024-03-12,SHORT,0.017499999999998295,-0.004999999999981242,4.499999999995907,56.24999999994884,5
Fly9,bollinger,2024-04-10,2024-04-22,SHORT,0.0049999999999954525,-0.0049999999999954525,1.999999999998181,24.999999999977263,12
Fly9,bollinger,2024-06-03,2024-06-11,LONG,-0.012500000000002842,-0.007499999999993179,1.0000000000019327,12.500000000024158,8
Fly9,bollinger,2024-08-02,2024-09-02,SHORT,-0.002500000000011937,-0.010000000000005116,1.4999999999986358,18.749999999982947,31
Fly9,bollinger,2024-09-09,2024-09-10,SHORT,0.030000000000001137,-0.0049999999999954525,6.999999999999318,87.49999999999147,1
Fly9,bollinger,2024-11-25,2024-11-26,LONG,-0.0049999999999954525,-1.4210854715202004e-14,0.9999999999962483,12.499999999953104,1
Fly9,bollinger,2024-12-05,2024-12-09,SHORT,0.0049999999999954525,0.0,0.9999999999990905,12.499999999988631,4
Fly9,bollinger,2024-12-23,2025-01-03,SHORT,0.00750000000000739,0.002500000000011937,0.9999999999990905,12.499999999988631,11
Fly9,bollinger,2025-02-27,2025-03-05,LONG,-0.002500000000011937,0.005000000000009663,1.50000000000432,18.750000000054,6
Fly9,bollinger,2025-04-08,2025-04-23,SHORT,0.010000000000005116,0.004999999999981242,1.0000000000047748,12.500000000059686,15
Fly9,bollinger,2025-05-05,2025-05-07,LONG,0.002500000000011937,0.009999999999990905,1.4999999999957936,18.74999999994742,2
Fly9,bollinger,2025-05-12,2025-05-14,SHORT,0.012500000000002842,0.005000000000009663,1.4999999999986358,18.749999999982947,2
Fly9,bollinger,2025-05-22,2025-06-18,LONG,-1.4210854715202004e-14,0.0024999999999835154,0.49999999999954525,6.249999999994316,27
Fly9,bollinger,2025-07-02,2025-07-09,SHORT,0.00750000000000739,-1.4210854715202004e-14,1.50000000000432,18.750000000054,7
Fly9,bollinger,2025-07-23,2025-07-25,LONG,-0.0024999999999977263,0.0024999999999977263,0.9999999999990905,12.499999999988631,2
Fly9,bollinger,2025-09-08,2025-09-12,LONG,-0.007499999999993179,1.4210854715202004e-14,1.500000000001478,18.750000000018474,4
Fly9,bollinger,2025-10-14,2025-10-16,LONG,-0.0049999999999954525,0.0,0.9999999999990905,12.499999999988631,2
Fly9,bollinger,2025-11-12,2025-11-24,LONG,-0.00750000000000739,-0.0024999999999977263,1.0000000000019327,12.500000000024158,12
Fly9,bollinger,2025-12-08,2026-01-09,SHORT,0.0,0.0024999999999977263,-0.49999999999954525,-6.249999999994316,32
Fly9,bollinger,2026-01-21,2026-01-22,LONG,1.4210854715202004e-14,0.0049999999999954525,0.9999999999962483,12.499999999953104,1
Fly9,bollinger,2026-01-29,2026-02-04,LONG,-0.0024999999999977263,0.0049999999999954525,1.4999999999986358,18.749999999982947,6
Fly9,bollinger,2026-02-17,2026-03-03,LONG,-0.0049999999999954525,-1.4210854715202004e-14,0.9999999999962483,12.499999999953104,14
Fly9,bollinger,2026-03-06,2026-04-02,LONG,-0.007499999999993179,-0.010000000000005116,-0.5000000000023874,-6.250000000029843,27
Fly9,bollinger,2026-04-16,2026-04-28,SHORT,0.0,-0.009999999999990905,1.999999999998181,24.999999999977263,12
Fly9,percentile,2024-03-27,2024-03-28,LONG,-0.010000000000019327,1.4210854715202004e-14,2.0000000000067075,25.000000000083844,1
Fly9,percentile,2024-04-03,2024-04-10,LONG,-0.012500000000002842,0.0049999999999954525,3.499999999999659,43.74999999999574,7
Fly9,percentile,2024-05-15,2024-08-02,LONG,-0.010000000000005116,-0.002500000000011937,1.4999999999986358,18.749999999982947,79
Fly9,percentile,2024-09-09,2024-09-10,SHORT,0.030000000000001137,-0.0049999999999954525,6.999999999999318,87.49999999999147,1
Fly9,percentile,2024-09-13,2024-09-17,LONG,-0.010000000000019327,-0.0049999999999954525,1.0000000000047748,12.500000000059686,4
Fly9,percentile,2024-10-15,2024-10-17,SHORT,0.005000000000009663,-0.002500000000011937,1.50000000000432,18.750000000054,2
Fly9,percentile,2024-12-23,2025-02-27,SHORT,0.00750000000000739,-0.002500000000011937,2.0000000000038654,25.000000000048317,66
Fly9,percentile,2025-03-05,2025-05-22,SHORT,0.005000000000009663,-1.4210854715202004e-14,1.0000000000047748,12.500000000059686,78
Fly9,percentile,2025-06-17,2025-06-18,LONG,-0.00750000000000739,0.0024999999999835154,1.999999999998181,24.999999999977263,1
Fly9,percentile,2025-07-02,2025-07-09,SHORT,0.00750000000000739,-1.4210854715202004e-14,1.50000000000432,18.750000000054,7
Fly9,percentile,2025-09-04,2025-09-15,LONG,-0.002500000000011937,0.0024999999999977263,1.0000000000019327,12.500000000024158,11
Fly9,percentile,2025-10-14,2025-12-17,LONG,-0.0049999999999954525,0.005000000000009663,2.000000000001023,25.00000000001279,64
Fly9,percentile,2025-12-29,2026-01-12,SHORT,0.005000000000009663,0.0,1.0000000000019327,12.500000000024158,14
Fly9,percentile,2026-01-23,2026-01-26,SHORT,0.005000000000009663,0.0,1.0000000000019327,12.500000000024158,3
Fly9,percentile,2026-03-06,2026-04-16,LONG,-0.007499999999993179,0.0,1.4999999999986358,18.749999999982947,41
Fly10,zscore,2024-09-20,2024-10-06,SHORT,0.007499999999993179,-0.0024999999999977263,1.999999999998181,24.999999999977263,16
Fly10,zscore,2024-10-10,2024-10-15,SHORT,0.0049999999999954525,-0.0049999999999954525,1.999999999998181,24.999999999977263,5
Fly10,zscore,2024-10-24,2024-11-28,SHORT,0.0049999999999954525,1.4210854715202004e-14,0.9999999999962483,12.499999999953104,35
Fly10,zscore,2024-12-11,2024-12-17,LONG,-0.002500000000011937,0.0049999999999954525,1.500000000001478,18.750000000018474,6
